ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x0005b6,CUS_00001462,February,Clinton Fritz,76,372-02-1209,Accountant,14520.09,1077.83,2,2,22.64,1,Payday Loan,8,3,80.55903160788915,1,Bad,11504.19,4.88,16,Yes,81.02,179.9,High_spent_Large_value_payments,471.33,Poor
CUS_0x0005b7,CUS_00001463,August,Justin Thomas,46,451-25-9596,Accountant,43681.12,3063.76,1,1,11.01,4,Credit-Builder Loan,0,1,6.881284210563869,4,Standard,54088.55,34.39,237,No,422.82,285.02,High_spent_Small_value_payments,751.68,Standard
CUS_0x0005b8,CUS_00001464,January,Heather Hester,45,204-26-4655,Artist,3948.58,315.78,1,1,11.34,1,Home Equity Loan,1,1,3.3823034421939155,8,Bad,6308.63,63.87,182,Yes,160.11,1.34,Low_spent_Large_value_payments,118.87,Standard
CUS_0x0005b9,CUS_00001465,August,Stephen Higgins,78,348-71-4030,Doctor,93267.52,7197.83,2,1,7.18,2,Personal Loan,1,0,98.24839277311975,8,Standard,144648.01,8.15,56,No,4296.65,389.29,Low_spent_Small_value_payments,2912.7,Poor
CUS_0x0005ba,CUS_00001466,May,Alex Cameron,41,104-03-2249,Manager,46614.4,4390.78,4,1,8.53,0,Mortgage Loan,10,1,-39.053421967087566,7,Good,54935.44,81.38,84,No,1967.97,802.39,Low_spent_Large_value_payments,-1822.44,Poor
CUS_0x0005bb,CUS_00001467,February,Richard Rodriguez,32,216-40-7475,Lawyer,21665.59,1702.98,2,0,13.9,1,Student Loan,10,3,27.097177782560323,2,Good,13689.98,96.28,47,Yes,33.95,471.41,High_spent_Medium_value_payments,-822.43,Poor
CUS_0x0005bc,CUS_00001468,August,Robert Guerrero,67,540-80-7107,Other,65829.47,5251.91,3,4,12.18,2,Payday Loan,12,4,15.220829785669338,4,Bad,21572.18,46.95,85,No,2826.45,818.7,Low_spent_Medium_value_payments,-2345.78,Poor
CUS_0x0005bd,CUS_00001469,June,Ana Thomas,77,134-25-3141,Lawyer,14912.07,1181.0,3,2,20.46,1,Debt Consolidation Loan,5,2,55.7576753161422,1,Standard,2680.08,96.13,285,No,71.81,61.33,Low_spent_Small_value_payments,-478.91,Good
CUS_0x0005be,CUS_00001470,December,Melissa Stewart,58,440-82-4007,Engineer,59989.8,4103.04,2,1,16.48,3,Mortgage Loan,0,1,3.3399943510046626,5,Bad,91885.05,49.0,77,Yes,551.28,716.43,High_spent_Medium_value_payments,-725.1,Poor
CUS_0x0005bf,CUS_00001471,April,Pamela Matthews,33,875-69-4820,Teacher,118243.34,10594.31,1,0,24.52,1,Payday Loan,0,2,30.783137598463128,6,Good,174039.97,5.47,154,No,4847.32,1069.59,Low_spent_Large_value_payments,377.81,Poor
CUS_0x0005c0,CUS_00001472,April,Erin Brown,28,815-36-2072,Nurse,49011.65,4645.97,1,4,15.25,2,Mortgage Loan,10,3,92.8309381377781,5,Standard,37365.23,34.66,93,Yes,849.19,896.81,Low_spent_Large_value_payments,-1548.39,Standard
CUS_0x0005c1,CUS_00001473,November,Tracy Blackwell,72,215-94-1334,Entrepreneur,18561.6,1604.17,2,2,21.99,2,Payday Loan,24,0,49.063012501581255,3,Standard,21673.25,95.36,116,No,712.78,428.86,Low_spent_Medium_value_payments,-50.7,Poor
CUS_0x0005c2,CUS_00001474,September,Rachel Mendez,74,172-66-6359,Other,47714.05,4731.93,2,3,11.7,0,Personal Loan,0,2,-23.379164260857443,8,Standard,82571.11,88.56,75,Yes,1796.56,942.8,Low_spent_Large_value_payments,46.89,Poor
CUS_0x0005c3,CUS_00001475,December,Maria Hicks,70,511-67-7607,Doctor,22600.8,1909.93,1,3,12.14,3,Home Equity Loan,7,0,62.111720249068966,0,Standard,21410.6,82.21,61,Yes,407.37,470.47,High_spent_Small_value_payments,-950.42,Poor
CUS_0x0005c4,CUS_00001476,November,Micheal Fox,35,495-92-8107,Sales,11235.07,1067.25,4,3,18.91,0,Payday Loan,8,3,63.604221480395424,8,Standard,17724.18,92.69,234,Yes,384.03,255.83,High_spent_Medium_value_payments,440.84,Standard
CUS_0x0005c5,CUS_00001477,August,Kevin Little,28,810-75-0600,Student,15768.59,1493.72,1,5,22.07,2,Personal Loan,9,2,69.94556909958848,9,Good,24109.71,67.42,42,Yes,802.89,196.31,High_spent_Large_value_payments,-333.1,Poor
CUS_0x0005c6,CUS_00001478,December,Steven Hayes,34,241-51-3582,Artist,12539.23,838.08,2,1,11.07,1,Student Loan,9,2,-46.055763020715396,9,Good,23759.44,93.09,194,No,45.02,154.77,High_spent_Large_value_payments,-90.54,Standard
CUS_0x0005c7,CUS_00001479,August,Stephen Duncan,24,863-48-4171,Engineer,24636.92,2128.83,2,1,24.14,2,Payday Loan,4,1,10.349531134986847,3,Good,19362.18,44.82,169,No,1151.97,117.92,High_spent_Medium_value_payments,1004.24,Standard
CUS_0x0005c8,CUS_00001480,September,Brandy Miller,74,456-67-5761,Nurse,15067.33,1005.92,2,1,16.19,0,Auto Loan,9,1,53.8948354964603,6,Bad,15219.56,69.33,145,Yes,319.04,129.72,High_spent_Small_value_payments,64.87,Poor
CUS_0x0005c9,CUS_00001481,February,Andrew Hunt,48,345-55-7392,Lawyer,5424.17,462.07,4,2,20.92,0,Auto Loan,28,3,-5.71757064607479,9,Good,3663.86,11.96,57,Yes,98.16,48.45,Low_spent_Medium_value_payments,155.19,Standard
CUS_0x0005ca,CUS_00001482,February,Jason Ballard,65,325-35-6265,Doctor,73246.89,6488.84,2,2,20.02,1,Personal Loan,13,2,33.907326102178004,7,Standard,115062.55,99.1,47,Yes,1374.83,857.92,High_spent_Large_value_payments,-3044.7,Poor
CUS_0x0005cb,CUS_00001483,July,Jeremy Baker,44,078-46-1351,Student,715.1,50.97,2,2,23.52,0,Home Equity Loan,8,3,23.930196825762266,9,Good,1224.74,29.21,289,Yes,24.39,2.62,High_spent_Small_value_payments,2.93,Standard
CUS_0x0005cc,CUS_00001484,March,Jonathan Payne,72,081-36-3732,Accountant,23959.87,1687.59,3,2,11.93,0,Personal Loan,17,1,-28.005008949151993,8,Bad,28920.13,91.41,185,Yes,922.51,390.09,High_spent_Medium_value_payments,316.34,Poor
CUS_0x0005cd,CUS_00001485,January,Benjamin Johnson,34,206-43-3222,Student,118277.12,11777.44,3,3,9.21,2,Home Equity Loan,7,2,-49.71319825145649,4,Bad,128653.73,85.72,68,No,5936.3,2869.97,Low_spent_Medium_value_payments,254.55,Standard
CUS_0x0005ce,CUS_00001486,December,Danielle Mcgee,45,787-88-4497,Doctor,38920.6,3176.03,1,1,24.73,1,Personal Loan,17,2,74.4099891287547,3,Standard,72411.41,26.33,20,Yes,135.02,609.96,Low_spent_Small_value_payments,1264.07,Poor
CUS_0x0005cf,CUS_00001487,January,Larry Taylor,70,876-97-8899,Lawyer,12415.56,1224.64,4,2,15.4,4,Personal Loan,3,1,34.49693568015047,2,Bad,13817.02,58.49,65,No,502.93,94.08,High_spent_Medium_value_payments,44.47,Standard
CUS_0x0005d0,CUS_00001488,April,Alexa Evans,64,843-45-6617,Entrepreneur,66399.06,4964.89,1,2,19.75,2,Credit-Builder Loan,2,2,-16.95911492527088,2,Good,57711.89,25.95,79,Yes,2783.74,777.41,High_spent_Large_value_payments,-1385.36,Poor
CUS_0x0005d1,CUS_00001489,February,Samantha Todd,31,013-61-8400,Nurse,56010.93,4631.74,3,3,6.68,0,Home Equity Loan,17,2,24.950636794222603,7,Good,15205.32,24.13,17,Yes,1979.78,1026.67,Low_spent_Small_value_payments,672.73,Poor
CUS_0x0005d2,CUS_00001490,October,Tiffany Grimes MD,52,741-96-3439,Entrepreneur,42434.51,3422.61,4,1,22.14,1,Personal Loan,6,2,-29.35903294723536,7,Bad,40642.07,49.51,29,No,819.06,235.7,High_spent_Large_value_payments,-1566.71,Good
CUS_0x0005d3,CUS_00001491,March,Jose Hartman,35,776-60-7560,Other,43442.04,3612.26,2,3,16.91,2,Mortgage Loan,3,1,64.83214744419547,9,Standard,59727.28,94.72,39,Yes,7.6,966.15,Low_spent_Small_value_payments,-1100.35,Poor
CUS_0x0005d4,CUS_00001492,May,Brady Singleton,74,440-99-6844,Sales,17018.16,1401.74,2,1,15.72,2,Auto Loan,15,1,68.12247661328243,9,Standard,5517.05,37.3,229,No,155.96,364.29,High_spent_Medium_value_payments,-225.55,Good
CUS_0x0005d5,CUS_00001493,July,Jerry Hansen,59,384-18-9462,Teacher,14541.87,1058.61,2,2,14.3,0,Mortgage Loan,5,1,74.55832990461428,7,Standard,5269.82,0.54,194,No,167.47,129.48,High_spent_Small_value_payments,368.57,Standard
CUS_0x0005d6,CUS_00001494,November,Elizabeth Rojas,63,512-85-5811,Nurse,43752.97,4127.9,2,2,17.1,0,Auto Loan,4,1,51.75659533899186,4,Good,41175.88,3.74,115,No,1169.68,473.56,Low_spent_Medium_value_payments,-1536.27,Poor
CUS_0x0005d7,CUS_00001495,June,Jason Jennings,79,414-98-8809,Doctor,22372.79,2218.96,2,1,11.94,1,Mortgage Loan,0,2,-46.8290388426791,3,Bad,43338.64,12.63,87,Yes,566.18,8.05,Low_spent_Medium_value_payments,615.61,Poor
CUS_0x0005d8,CUS_00001496,February,Kevin Bradley,65,033-18-2519,Lawyer,100678.59,8920.75,1,3,5.52,1,Payday Loan,15,0,-45.04469941536809,8,Good,83195.32,28.51,258,Yes,4557.88,1190.79,High_spent_Small_value_payments,-1547.65,Standard
CUS_0x0005d9,CUS_00001497,August,Wendy Carroll,46,819-78-9959,Artist,23939.25,2250.52,1,2,10.22,2,Credit-Builder Loan,4,1,62.83180404569676,0,Bad,23254.51,29.2,129,Yes,186.32,15.31,Low_spent_Medium_value_payments,35.34,Poor
CUS_0x0005da,CUS_00001498,August,Jeanne James,70,401-09-8758,Other,116810.63,7870.76,3,2,13.56,1,Personal Loan,17,1,27.660268668900613,4,Standard,107955.55,94.91,16,Yes,2939.59,141.73,Low_spent_Small_value_payments,-2062.21,Poor
CUS_0x0005db,CUS_00001499,October,John Murphy,57,463-82-4992,Other,74210.27,6036.57,2,1,10.0,0,Credit-Builder Loan,5,1,31.401719093720885,2,Standard,147081.61,59.54,167,Yes,2886.93,1672.55,Low_spent_Large_value_payments,-1763.81,Standard
CUS_0x0005dc,CUS_00001500,September,Brian Tran,24,033-89-9886,Entrepreneur,18735.53,1780.58,3,1,7.6,3,Payday Loan,7,1,-17.80872447803253,6,Standard,28140.79,26.09,87,No,954.96,368.12,Low_spent_Small_value_payments,318.12,Poor
CUS_0x0005dd,CUS_00001501,September,Cody Jones DVM,56,291-27-3819,Entrepreneur,4946.58,337.66,4,2,18.67,0,Payday Loan,0,4,23.84907252770678,5,Bad,9750.93,50.87,280,Yes,194.49,20.19,Low_spent_Medium_value_payments,88.88,Standard
CUS_0x0005de,CUS_00001502,June,Joseph Gibson,44,378-67-0181,Manager,52215.19,4703.8,2,2,17.72,1,Student Loan,6,2,-32.3828927609175,9,Bad,15402.89,64.31,262,Yes,1169.32,1323.76,Low_spent_Medium_value_payments,-1850.81,Standard
CUS_0x0005df,CUS_00001503,December,Scott Jenkins,26,161-15-2116,Lawyer,62585.68,4656.29,3,2,6.28,3,Auto Loan,16,2,-44.55580145406508,5,Standard,59601.77,17.46,202,Yes,80.51,890.16,High_spent_Medium_value_payments,1051.27,Standard
CUS_0x0005e0,CUS_00001504,November,Karen Jones,36,887-27-2129,Lawyer,2248.25,196.66,1,2,10.04,0,Debt Consolidation Loan,16,2,-41.48763647710219,7,Good,1007.4,77.26,145,Yes,48.88,14.13,Low_spent_Small_value_payments,14.85,Standard
CUS_0x0005e1,CUS_00001505,January,Emily Meyers,71,681-61-2602,Doctor,21465.7,2036.08,2,3,12.54,1,Personal Loan,2,0,-10.587911209242066,7,Standard,1732.51,99.56,43,No,354.1,601.45,High_spent_Small_value_payments,-171.75,Standard
CUS_0x0005e2,CUS_00001506,September,Teresa Matthews,43,515-92-7520,Sales,4758.22,427.52,2,0,9.77,0,Personal Loan,21,1,-2.96989931332444,8,Standard,2800.17,90.22,145,No,141.39,110.58,High_spent_Medium_value_payments,-130.08,Standard
CUS_0x0005e3,CUS_00001507,April,Adam Thomas,30,066-52-9910,Sales,161866.69,16064.99,1,2,20.74,2,Personal Loan,10,1,17.631454116659782,4,Bad,72694.85,33.97,131,Yes,8747.92,1613.74,High_spent_Medium_value_payments,-7930.93,Good
CUS_0x0005e4,CUS_00001508,November,Kelly Kent,53,503-59-7581,Accountant,2662.77,178.28,1,2,6.37,2,Debt Consolidation Loan,5,1,69.49631791776822,6,Good,837.81,45.03,286,Yes,93.17,18.09,High_spent_Medium_value_payments,53.08,Good
CUS_0x0005e5,CUS_00001509,December,Nancy Roberts,23,468-45-4874,Lawyer,45452.95,3365.12,1,1,18.65,0,Debt Consolidation Loan,9,1,9.07317543963989,7,Standard,80880.91,87.21,35,Yes,1886.64,1003.27,High_spent_Medium_value_payments,1.22,Poor
CUS_0x0005e6,CUS_00001510,September,Rodney Horn,37,426-32-2943,Lawyer,131161.15,9038.89,3,1,14.53,0,Personal Loan,5,4,41.69616480888844,5,Standard,245452.14,86.84,61,Yes,1938.85,386.0,Low_spent_Medium_value_payments,1185.75,Poor
CUS_0x0005e7,CUS_00001511,March,Morgan Ellis,52,675-24-9317,Sales,17875.98,1580.7,2,2,11.13,1,Auto Loan,7,3,40.66109250930934,1,Standard,28451.73,7.6,23,No,766.05,137.39,High_spent_Small_value_payments,345.73,Poor
CUS_0x0005e8,CUS_00001512,May,Michael Williams,49,892-21-4486,Entrepreneur,90702.98,8183.48,3,1,21.45,0,Auto Loan,28,2,45.385324484695985,9,Standard,5266.03,50.56,104,Yes,1718.9,217.99,High_spent_Large_value_payments,600.21,Standard
CUS_0x0005e9,CUS_00001513,August,Kimberly Estrada,54,069-90-3560,Doctor,37409.75,3702.37,3,2,22.68,1,Debt Consolidation Loan,5,3,82.4804076548248,2,Standard,74232.12,95.89,177,No,1566.69,8.72,Low_spent_Large_value_payments,1293.87,Standard
CUS_0x0005ea,CUS_00001514,May,Jennifer Gill,62,125-48-1254,Accountant,1545.69,129.61,4,5,7.61,1,Personal Loan,2,1,2.7484083767769363,8,Standard,307.97,8.05,80,Yes,71.76,33.87,High_spent_Large_value_payments,-28.0,Standard
CUS_0x0005eb,CUS_00001515,January,Kathy Chan,51,420-58-2701,Doctor,4236.28,401.04,4,1,23.73,0,Auto Loan,3,1,80.76314679849426,6,Bad,3649.25,86.84,250,Yes,13.52,14.15,High_spent_Small_value_payments,114.08,Standard
CUS_0x0005ec,CUS_00001516,September,Jonathan Murray,50,075-82-7568,Doctor,10972.04,975.55,4,1,7.19,0,Credit-Builder Loan,33,3,97.73894348363595,1,Bad,15036.3,71.0,70,No,361.23,52.34,Low_spent_Small_value_payments,-400.57,Poor
CUS_0x0005ed,CUS_00001517,September,Patrick Foley,52,407-05-0176,Entrepreneur,23150.99,1856.15,2,2,18.48,1,Home Equity Loan,4,2,-43.42985045631782,3,Standard,19513.67,79.47,284,Yes,175.76,99.3,High_spent_Large_value_payments,-552.05,Standard
CUS_0x0005ee,CUS_00001518,April,Michael Taylor,27,687-96-7607,Nurse,9069.57,787.31,2,1,6.32,2,Payday Loan,6,3,42.08584913678952,6,Good,4729.98,37.45,25,Yes,29.73,9.27,Low_spent_Medium_value_payments,-235.0,Good
CUS_0x0005ef,CUS_00001519,July,Mr. Joshua Allen,75,449-18-7714,Nurse,23650.42,2189.78,1,0,6.26,2,Student Loan,21,3,84.99032947209577,7,Good,30425.36,73.12,108,No,956.06,182.21,High_spent_Large_value_payments,-132.39,Good
CUS_0x0005f0,CUS_00001520,October,Sarah Jackson,30,019-78-1647,Student,9380.63,788.48,1,1,14.36,2,Credit-Builder Loan,5,1,-42.28309726669897,2,Standard,3899.29,23.56,210,No,127.98,21.6,Low_spent_Medium_value_payments,262.56,Standard
CUS_0x0005f1,CUS_00001521,August,Caleb Figueroa,26,173-10-0184,Other,5506.16,550.09,2,4,14.98,0,Auto Loan,6,1,27.483166902485877,2,Standard,9795.7,79.91,262,Yes,179.22,86.73,Low_spent_Large_value_payments,-39.13,Standard
CUS_0x0005f2,CUS_00001522,June,Brittany Howard,55,222-92-0565,Manager,69516.14,6243.69,4,2,23.46,2,Personal Loan,2,2,49.90176869142796,0,Standard,26946.42,24.04,24,Yes,258.42,480.27,Low_spent_Medium_value_payments,-1685.72,Poor
CUS_0x0005f3,CUS_00001523,April,Kim Ramos,21,049-82-8567,Lawyer,10583.96,873.68,3,3,17.64,1,Payday Loan,5,5,-38.59124352508729,2,Standard,21074.14,85.71,154,No,302.63,15.56,High_spent_Large_value_payments,162.45,Standard
CUS_0x0005f4,CUS_00001524,December,Michelle Prince,58,400-89-5052,Accountant,21274.42,1900.25,1,2,14.95,2,Auto Loan,3,3,-9.623741339417059,1,Standard,2177.34,85.81,268,No,184.41,431.59,High_spent_Medium_value_payments,667.08,Good
CUS_0x0005f5,CUS_00001525,February,Kyle Williams,44,387-99-3306,Artist,23719.95,2089.23,1,2,7.86,2,Credit-Builder Loan,31,1,-5.3730130922560875,0,Standard,44464.09,68.5,226,Yes,48.35,88.99,Low_spent_Large_value_payments,-61.2,Poor
CUS_0x0005f6,CUS_00001526,March,Jade Allen,33,094-03-6909,Accountant,32840.13,2741.75,2,2,15.36,4,Credit-Builder Loan,1,2,34.28544975324236,5,Good,22174.55,82.84,112,Yes,971.42,469.92,Low_spent_Large_value_payments,1248.65,Good
CUS_0x0005f7,CUS_00001527,August,Adrian Hoover,48,697-86-1036,Engineer,34370.93,3147.16,4,1,11.1,1,Credit-Builder Loan,1,1,60.59829841634817,6,Good,38506.81,28.52,16,Yes,280.2,415.06,High_spent_Large_value_payments,394.22,Good
CUS_0x0005f8,CUS_00001528,July,Stephen Robles,60,851-86-2751,Lawyer,25410.25,1696.98,1,3,23.89,0,Student Loan,17,1,21.634541462170617,3,Bad,24089.05,75.91,255,Yes,708.46,430.39,High_spent_Large_value_payments,-780.27,Standard
CUS_0x0005f9,CUS_00001529,April,Amanda Hunt,77,836-42-5287,Other,13897.89,1371.13,3,2,20.38,2,Personal Loan,6,2,80.56454686762382,7,Standard,25141.56,3.23,54,Yes,209.57,176.01,High_spent_Small_value_payments,403.56,Poor
CUS_0x0005fa,CUS_00001530,November,Chelsey Clark,73,555-51-7011,Nurse,4646.64,395.76,1,3,23.65,1,Home Equity Loan,3,3,10.997787382695634,0,Bad,6709.14,91.85,144,Yes,9.39,77.9,High_spent_Small_value_payments,2.28,Poor
CUS_0x0005fb,CUS_00001531,August,Daniel Kelly,69,178-02-6589,Entrepreneur,19787.98,1471.94,2,0,15.25,1,Student Loan,8,3,15.677306416404491,1,Standard,6414.02,53.82,293,No,632.08,194.79,High_spent_Large_value_payments,629.68,Good
CUS_0x0005fc,CUS_00001532,April,Alexandra Lewis,66,226-09-4563,Manager,64797.52,6351.49,4,0,7.26,1,Mortgage Loan,5,1,5.2106242172436055,8,Good,22852.05,5.65,220,Yes,3492.22,413.61,Low_spent_Medium_value_payments,103.44,Standard
CUS_0x0005fd,CUS_00001533,January,Jackie Jones,78,224-53-4941,Entrepreneur,186688.54,16077.86,2,1,24.42,2,Mortgage Loan,1,4,17.616780936276484,3,Standard,239594.35,71.68,61,Yes,8813.17,370.47,High_spent_Large_value_payments,3819.7,Poor
CUS_0x0005fe,CUS_00001534,January,Kathryn Mooney,28,730-69-9326,Engineer,28805.82,2393.64,2,3,13.62,0,Personal Loan,25,2,-43.311189305607165,8,Standard,25017.48,76.85,150,Yes,1007.2,180.46,High_spent_Large_value_payments,966.56,Poor
CUS_0x0005ff,CUS_00001535,May,Tyler Greene,41,647-90-6367,Doctor,15204.08,1315.35,3,1,23.12,1,Personal Loan,7,2,40.680967112840506,0,Standard,14398.35,18.86,264,No,32.04,182.07,Low_spent_Small_value_payments,49.21,Standard
CUS_0x000600,CUS_00001536,April,Valerie Benson,46,341-23-5210,Teacher,119747.12,11217.29,2,2,18.28,1,Payday Loan,3,0,24.23618444906407,0,Standard,107927.27,56.28,291,Yes,1978.79,703.61,Low_spent_Small_value_payments,-1378.33,Good
CUS_0x000601,CUS_00001537,August,Mary Jones,51,019-78-9586,Accountant,71304.8,4840.14,1,0,18.93,0,Payday Loan,30,1,-22.876998441318786,0,Good,41537.33,49.17,175,Yes,179.96,757.87,High_spent_Medium_value_payments,2116.85,Standard
CUS_0x000602,CUS_00001538,May,Jorge Harmon,66,516-76-0218,Engineer,96060.4,6644.19,1,0,21.63,0,Auto Loan,26,1,-6.603617906969909,6,Good,63132.62,38.79,265,Yes,2926.81,679.96,Low_spent_Small_value_payments,2993.14,Standard
CUS_0x000603,CUS_00001539,July,Luis Mosley,66,317-31-7021,Teacher,53940.93,4806.75,2,0,15.11,1,Mortgage Loan,20,3,57.30070476617206,0,Standard,18552.7,30.62,22,Yes,600.1,181.39,High_spent_Medium_value_payments,-789.86,Standard
CUS_0x000604,CUS_00001540,October,Lisa Brown,61,384-64-4860,Artist,144813.84,12180.75,2,3,9.9,1,Credit-Builder Loan,13,1,31.503553070770863,7,Standard,209400.98,52.87,154,Yes,883.95,3412.57,Low_spent_Small_value_payments,564.43,Poor
CUS_0x000605,CUS_00001541,June,James May,18,244-93-9799,Nurse,26178.97,1821.38,2,4,24.07,2,Credit-Builder Loan,1,4,-27.893271232940965,7,Good,44434.6,85.1,257,Yes,398.14,172.1,Low_spent_Small_value_payments,-55.97,Standard
CUS_0x000606,CUS_00001542,March,Jill Wiley MD,23,326-83-0649,Other,18525.56,1795.08,1,2,24.97,1,Personal Loan,17,0,-16.23998512781347,2,Good,10590.13,24.38,69,No,870.77,334.32,High_spent_Large_value_payments,-230.64,Poor
CUS_0x000607,CUS_00001543,September,Vanessa Wong,31,296-97-0389,Lawyer,11136.27,1087.62,4,1,6.9,0,Student Loan,4,0,-34.85342442739928,4,Standard,19222.02,89.44,160,Yes,530.61,52.77,High_spent_Small_value_payments,459.73,Standard
CUS_0x000608,CUS_00001544,October,Nicholas Cooper,42,211-70-0886,Accountant,8520.11,636.53,4,4,6.19,0,Personal Loan,3,2,82.41890529923097,8,Bad,10554.27,6.05,182,Yes,210.23,56.4,High_spent_Small_value_payments,-175.96,Standard
CUS_0x000609,CUS_00001545,December,Mary Wright,40,704-90-3645,Sales,35383.19,3217.86,3,2,24.3,1,Home Equity Loan,4,2,-35.95550420283245,3,Bad,62784.76,34.98,52,No,316.31,650.24,Low_spent_Small_value_payments,1243.26,Poor
CUS_0x00060a,CUS_00001546,May,Jane Morris,67,453-81-0100,Doctor,20117.12,1738.21,1,1,5.87,1,Auto Loan,7,2,45.381022110087514,4,Standard,10215.54,84.46,16,Yes,71.95,440.74,High_spent_Small_value_payments,-596.21,Poor
CUS_0x00060b,CUS_00001547,February,John Mckay,50,054-82-2319,Sales,35963.1,3318.29,3,4,9.07,0,Personal Loan,20,1,40.2160116872972,8,Good,36542.0,9.07,25,Yes,1157.82,374.22,Low_spent_Large_value_payments,961.12,Poor
CUS_0x00060c,CUS_00001548,July,Beth Thompson,41,563-27-3872,Lawyer,11859.82,903.27,5,3,5.97,1,Payday Loan,14,0,41.545296126828575,9,Bad,2669.68,20.5,84,No,419.13,60.68,Low_spent_Medium_value_payments,198.89,Standard
CUS_0x00060d,CUS_00001549,December,Jessica Mcdonald,71,169-93-3237,Lawyer,45144.04,3481.45,1,0,20.29,1,Mortgage Loan,1,2,-6.381575206745133,8,Standard,2925.91,25.02,251,Yes,110.19,518.59,Low_spent_Small_value_payments,-1683.62,Standard
CUS_0x00060e,CUS_00001550,June,Christopher Wright,39,293-74-7345,Manager,4538.85,322.78,1,1,8.27,1,Mortgage Loan,3,2,59.809370636564665,2,Good,7439.13,16.86,26,No,5.84,28.23,High_spent_Small_value_payments,147.3,Poor
CUS_0x00060f,CUS_00001551,March,Christina Huffman,60,493-11-5892,Teacher,65859.61,5523.37,2,2,10.88,0,Mortgage Loan,1,4,-40.58029388702997,0,Standard,58167.49,64.71,210,Yes,772.29,439.52,High_spent_Small_value_payments,-332.6,Poor
CUS_0x000610,CUS_00001552,July,Christopher Alexander,27,518-79-7102,Entrepreneur,31346.35,2763.71,3,2,15.53,2,Payday Loan,2,0,39.68317159296126,0,Standard,42662.98,98.41,184,No,523.66,109.25,Low_spent_Small_value_payments,-1064.43,Standard
CUS_0x000611,CUS_00001553,July,Sally Leon,21,021-98-6250,Manager,27686.81,2084.09,2,3,15.87,1,Mortgage Loan,4,3,80.27561754352948,5,Standard,40366.72,50.11,186,Yes,1009.23,166.85,High_spent_Large_value_payments,-80.18,Poor
CUS_0x000612,CUS_00001554,April,Bradley Knox,77,308-77-8802,Lawyer,19797.54,1384.27,1,3,19.36,3,Credit-Builder Loan,1,2,97.89121926209663,3,Good,36457.74,79.47,243,No,539.53,118.15,High_spent_Medium_value_payments,537.74,Poor
CUS_0x000613,CUS_00001555,December,Nicholas Scott,58,475-40-7432,Engineer,99238.74,9139.91,1,1,22.31,0,Debt Consolidation Loan,5,2,11.069773729376529,1,Good,103625.32,33.74,139,No,1365.77,1814.74,High_spent_Medium_value_payments,3783.52,Standard
CUS_0x000614,CUS_00001556,January,Justin Castillo,77,342-18-7689,Nurse,21274.79,1844.08,2,2,16.67,1,Mortgage Loan,18,2,49.77814013349068,9,Standard,40902.58,52.97,74,Yes,1040.92,215.29,High_spent_Small_value_payments,825.04,Poor
CUS_0x000615,CUS_00001557,December,Thomas Smith,77,883-65-6132,Student,10728.74,847.86,1,3,19.15,2,Home Equity Loan,19,3,-5.41026191072492,8,Standard,12416.39,35.39,154,Yes,300.54,231.72,High_spent_Small_value_payments,-55.98,Standard
CUS_0x000616,CUS_00001558,January,Timothy Bentley DVM,24,383-50-8021,Lawyer,25077.74,1993.85,4,1,12.64,1,Mortgage Loan,5,2,72.70125529912787,9,Standard,17708.75,39.99,30,No,274.05,585.08,Low_spent_Medium_value_payments,605.64,Standard
